task_id,log_error_bucket,estimated_wasted_turns,turn_waste_global_group,turn_waste_global_subtype,turn_waste_summary,turn_repeated_behavior,turn_progress_stop_point,wasted_turn_ranges,productive_turn_ranges,turn_budget_failure_reason,turn_waste_evidence,turn_waste_global_group_reason,turn_waste_global_subtype_reason,turn_waste_local_group,turn_waste_local_group_reason
tasks_mini/k-4-d-4/task_7.json,error_tokens_reached,1,endgame overshoot,late-stage answer overshoot,"Found Route 66's termini, compared binge drinking in 2016 and 2018, then chased Chicago overtime and 2025 salary data.",Late-stage search churn after the city-health comparison was already settled.,Stopped while probing the 2025 budget salary dataset after the tool-limit warning.,38,1-37,"The solve was mostly on-path, but the final budget lookup hit the tool cap before the answer could be submitted.",Turn 13 confirms Route 66 runs Chicago to Santa Monica; Turns 20-21 compare Chicago vs Santa Monica binge drinking; Turn 38 gets tool-limit warning on the budget peek_file,"The answer path was essentially complete, and the remaining budget was burned on one last unnecessary step.",The core comparison was on track and the final budget peek was just one last turn before the cap.,Final-Query Overshoots,"The Route 66 and binge-drinking comparison was already on track, and the last budget peek hit the tool cap."
tasks_mini/k-5-d-3/task_1.json,error_tools_limit,1,endgame overshoot,late-stage answer overshoot,"Used NYC school progress reports to identify Eleanor Roosevelt High School, then traced Eleanor Roosevelt to Franklin D. Roosevelt and the city of death population.",No repeated loop; the only waste was a last-query overshoot after the answer path was known.,Stopped at the tool-limit warning after the FDR dataset had already been found.,30,1-29,It spent its final tool call on one extra query instead of stopping once the answer was clear.,Turn 29 finds Franklin D. Roosevelt dataset; Turn 30 hits tool-limit on query-data; Turn 31 submits [517],"The answer path was essentially complete, and the remaining budget was burned on one last unnecessary step.",The Eleanor Roosevelt to FDR chain was known and the final query overshot the remaining budget.,Final-Query Overshoots,"The Eleanor Roosevelt to FDR chain was known, and the final query overshot the remaining budget by one turn."
tasks_mini/k-5-d-3/task_3.json,error_tokens_reached,1,endgame overshoot,late-stage answer overshoot,"Compared Washington community-college spending datasets, found the Seattle building-energy leader, then made one extra broad search before the timeout.",One broad catch-all search after the relevant building had already been identified.,Stopped on a generic Washington community-college search that timed out.,18,1-17,The last search did not advance the solution and consumed the remaining budget.,"Turn 17 identifies BOEING PLANT 2 as top GHG building; Turn 18 searches ""Washington community college campus county dataset"" and times out","The answer path was essentially complete, and the remaining budget was burned on one last unnecessary step.",The answer was already identified and the last broad search was only a final support turn.,Final-Query Overshoots,"The top building had already been identified, and the last broad search was a single extra support turn that timed out."
tasks_mini/k-3-d-4/task_7.json,error_tokens_reached,1,mixed or unclear,mixed or unclear,Queried the NYC School Progress Report files for 2006-07 through 2009-10 and pulled the top elementary schools by Environment score.,No sustained repetition; it mostly completed the four yearly pulls before the crash.,"After the four yearly environment-score queries, it still needed the Bedford NTA match and School Day lookup.",9,1-8,The run hit the max-tokens crash before it could combine the year lists and finish the location/date lookup.,Turns 7-8 fetch the 2006-07 to 2009-10 elementary Environment top-5 lists.; Turn 9 ends with MaxTokensReachedException before any final answer.,The visible evidence does not support a confident dominant waste pattern.,"The run mostly completed the yearly pulls and then crashed, with no visible repetitive waste.",No Clear Wasted Tail,The run mostly completed the yearly pulls and then crashed; there is no clear repeated waste in the visible tail.
tasks_mini/k-3-d-3/task_1.json,error_tokens_reached,0,mixed or unclear,mixed or unclear,"Chased the top NYC high school, then neighborhood and builder/burial clues until the run crashed.",Kept probing school-progress and location pages while still chasing the burial-location clue.,Turn 21 was the last visible read before the max-tokens crash.,,1-21,"The log ends with a max-tokens crash, but no clearly repetitive wasted tail is visible before it.","The log ends after `read_file(Frederick_Philipse)` with no submit answer.; No repeated low-yield loop is visible before the crash, so the waste is uncertain.",The visible evidence does not support a confident dominant waste pattern.,The visible tail ends in a crash without a clear repetitive wasted pattern.,No Clear Wasted Tail,"The log ends in a max-tokens crash, but the visible tail does not show a clear repetitive wasted loop."
tasks_mini/k-3-d-3/task_3.json,error_tokens_reached,0,mixed or unclear,mixed or unclear,"Identified top District 15 elementary schools, then tried to resolve the matching neighborhood and park.",Kept probing school-location and neighborhood pages after the main school intersection work was already underway.,Turn 21 was the last visible lookup before the max-tokens crash.,,1-21,"The run exhausted tokens while still exploring supporting pages, but the visible tail is not clearly repetitive enough to count waste confidently.",The log ends at the max-tokens crash after a `read_file(Frederick_Philipse)` call.; No clearly repeated low-yield loop is visible in the remaining turns.,The visible evidence does not support a confident dominant waste pattern.,"The summary shows exploration and a crash, but not a clearly repetitive wasted tail.",No Clear Wasted Tail,"The log ends at a max-tokens crash, but the remaining turns are exploratory rather than clearly repetitive waste."
tasks_mini/k-4-d-4/task_5.json,error_tokens_reached,0,mixed or unclear,mixed or unclear,Opened the Chicago school progress-report dataset and inspected the schema and first row before the run hit max tokens.,No clear repetition; it only got through the first inspection pass.,"Stopped immediately after the initial school-progress row check, before any answer extraction.",,1-7,The run exhausted tokens before it could move past the first dataset inspection.,Turn 7 queries the 2011-2012 Chicago school progress table; Turn 8 crashes with MaxTokensReachedException,The visible evidence does not support a confident dominant waste pattern.,"This is only an initial schema/first-row inspection before max tokens, not a clear wasted-turn pattern.",No Clear Wasted Tail,This is an initial inspection-only run that hit max tokens; there is no visible repetitive waste.
tasks_mini/k-5-d-3/task_7.json,error_tokens_reached,0,mixed or unclear,mixed or unclear,"Tracked Missouri professional-services spending and employee counts, narrowed to the Department of Corrections, then identified Lincoln University in Jefferson City.",No clear repetition before the crash; the run ended while still on the correct founder-identification path.,"Stopped after reading Lincoln University, before it could submit the founder name.",,1-28,"It reached the token cap before the final answer submission, not because it re-tried a dead end.",Turn 21 compares employee counts across 2021-2023; Turn 25 reads the Missouri Department of Corrections page; Turn 28 reads Lincoln University history,The visible evidence does not support a confident dominant waste pattern.,The run stayed on the intended path and ended at token cap without a visible wasted loop.,No Clear Wasted Tail,The run stayed on the correct founder-identification path and ended at the token cap without a visible wasted loop.
tasks_mini/k-3-d-3/task_10.json,error_tokens_reached,8,same-source repetition,school-report churn,"Compared District 2 elementary progress reports across years, then kept hunting the school-location and neighborhood clue.",Revisited school-progress and school-location datasets instead of converging on the final ZIP/neighborhood lookup.,Turn 33 started another top-10 re-query loop after the refreshed plan.,33-40,1-32,"After the school was identified, it kept cycling through alternate school-progress and location searches instead of finishing the lookup chain.",Turn 33 repeats the 2011-2012 school-progress-report top-10 query.; Turns 36-40 bounce between 2012-2013 progress-report and school-location datasets after the school clue was already known.,The run kept repeating work inside the same grounded source family instead of moving the clue chain forward.,The run kept bouncing between school progress reports and location/neighborhood clue checks.,School Location Churn,"After the school-progress reports narrowed the target, the run kept bouncing between school-location and neighborhood lookups."
tasks_mini/k-3-d-3/task_4.json,error_tokens_reached,4,same-source repetition,school-report churn,"Queried NYC progress reports and school locations, then narrowed on Sunset Park neighborhood references.",Repeatedly searched near-identical Sunset Park neighborhood and park variants instead of settling the answer.,Turn 25 hit the tool-limit warning after several closely related neighborhood searches.,22-25,1-21,It stayed in the same neighborhood-search loop and never closed the final park lookup before the tool budget ran out.,Turn 22 searches `Sunset Park West neighborhood bounded by park`.; Turns 23-25 keep reformulating the same Sunset Park query family and then hit the tool-limit warning.,The run kept repeating work inside the same grounded source family instead of moving the clue chain forward.,The tail kept reformulating around progress-report and neighborhood/location clues for the same school target.,School Location Churn,"The Sunset Park clue was already the right neighborhood family, but the tail kept reformulating near-duplicate neighborhood searches."
tasks_mini/k-3-d-1/task_1.json,error_tokens_reached,3,same-source repetition,same-source recompute loop,"Worked through APD searches, dispatch incidents, use-of-force counts, and incorporation-year scaling.",Re-queried the APD use-of-force data with near-identical filters after the answer was already within reach.,Turn 26 hit a timeout warning on an apd-use-of-force query; turn 27 was the forced submit.,24-26,1-23,It kept refining the same APD count instead of stopping once the relevant counts were known.,Turn 24 repeats the 2023 use-of-force query for Council District 1.; Turn 26 times out on another apd-use-of-force query before submit.,The run kept repeating near-duplicate work inside the same grounded source family.,This is a near-identical APD refinement loop over the same dataset family after the answer was within reach.,APD Count Refinement,This is the clearest same-dataset refinement loop: near-identical APD use-of-force queries repeated after the answer was already within reach.
tasks_mini/k-3-d-4/task_9.json,error_tokens_reached,7,search or discovery churn,search reformulation loop,"Worked through the Texas counties clue, found the county list sources, and then kept pushing on the same historical-county search.",It kept rephrasing the same original-Texas-counties search without reaching the final intersection.,"It had the relevant Texas county datasets, but never finished the county-seat and release-count comparison.",19-25,1-18,The tail became a search loop over the same Texas county-origin clue and then hit the timeout before submit.,Turn 18 finds List_of_counties_in_Texas and a Texas county-program dataset.; Turns 19-24 repeat Texas original-counties searches with small wording changes.; Turn 25 hits the timeout warning.,The run kept rephrasing or rerunning search and discovery steps without materially new grounding.,The tail became a rephrased historical-county search loop with no materially new grounding.,Texas County Detour,"After finding the needed county sources, the tail became a rephrased Texas original-counties search loop."
tasks_mini/k-5-d-3/task_5.json,error_tokens_reached,6,search or discovery churn,search reformulation loop,"Computed Texas county-release averages, tried to identify the right county seat, then burned the tail on generic identified-student-percentage searches.",Repeated broad Texas school-dataset searches after the county-seat step stopped helping.,Timed out while still searching for the district-level identified student percentage dataset.,19-24,1-18,It stayed in search/replan mode instead of locking onto the district-level dataset once the county was known.,"Turn 19 searches ""Texas identified student percentage school district 2021-2022""; Turn 20 falls back to search_schema on the same phrase; Turn 24 rewrites the plan and immediately times out",The run kept rephrasing or rerunning search and discovery steps without materially new grounding.,The tail burned on generic identified-student-percentage searches after the county was already known.,Broad Texas Education Drift,This row shows the same pattern as the other Texas education drift case: broad identified-student-percentage searches and replanning after the county was known.
tasks_mini/k-4-d-3/task_5.json,error_tools_limit,7,source drift or reset,source-family drift or rediscovery reset,"Solved the Iowa county intersection and population comparison, then drifted into an unrelated Texas county-origin search loop.","After finishing the Iowa data work, it kept searching for the same Texas original-counties clue in different forms.","It had already found Scott County as the more populous candidate and Davenport's population, but then spent the rest of the budget on the wrong historical search.",19-25,1-18,The run burned the remaining budget on an irrelevant Texas search detour instead of stopping after the Iowa comparison was complete.,"Turns 10, 15, 17, and 18 finish the Iowa income, unemployment, and population checks.; Turns 19-24 switch to Texas county-origin searches with no new progress.; Turn 25 hits the timeout warning before submit.","After making progress, the run drifted back into rediscovery or pivoted into the wrong adjacent source family.","After solving the Iowa comparison, the run pivoted into an unrelated Texas county-origin search.",Texas County Detour,"The Iowa comparison was already solved, but the remaining budget was spent on an irrelevant Texas county-origin search detour."
tasks_mini/k-3-d-3/task_2.json,error_tokens_reached,3,source drift or reset,source-family drift or rediscovery reset,"Searched Texas SSO lunch serves, reimbursement, and child-center datasets to compare county changes.","Kept cycling through lunch and reimbursement searches, then pivoted to child-center discovery before finishing the county comparison.",Turn 27 hit the tool-limit warning during child-center dataset discovery.,25-27,1-24,It kept expanding the dataset search instead of closing the county comparison and submitting.,Turn 25 queries reimbursement totals for the same counties in 2018-2019 and 2020-2021.; Turns 26-27 switch to child-center search/discovery right before the tool-limit warning.,"After making progress, the run drifted back into rediscovery or pivoted into the wrong adjacent source family.",The county meal comparison expanded into reimbursement and child-center searches instead of closing on the original source family.,Adjacent Program Expansion,The county meal comparison kept expanding into reimbursement and then child-center searches instead of closing the original comparison.
tasks_mini/k-3-d-4/task_10.json,error_tokens_reached,3,source drift or reset,source-family drift or rediscovery reset,"Pursued Texas SSO lunch counts, reimbursement totals, and child-center enrollment data across years.",Repeated county-level meal/reimbursement searches and then switched to child-center dataset discovery.,Turn 25 hit the tool-limit warning during reimbursement queries.,25-27,1-24,It kept searching adjacent program datasets instead of closing the cross-year county comparison.,Turn 25 runs reimbursement queries for 2018-2019 and 2020-2021 counties.; Turns 26-27 pivot to child-center dataset discovery and hit the tool-limit warning.,"After making progress, the run drifted back into rediscovery or pivoted into the wrong adjacent source family.",The meal/reimbursement comparison drifted into child-center discovery rather than finishing the original comparison.,Adjacent Program Expansion,The county-level meal/reimbursement work drifted into child-center discovery rather than finishing the comparison.
tasks_mini/k-5-d-3/task_4.json,error_tokens_reached,3,source drift or reset,source-family drift or rediscovery reset,"Aggregated Texas county spending, found the county-seat candidates, then spent the tail searching for the identified-student-percentage dataset and re-planning until timeout.",Repeated broad Texas school-data searches after the county-seat path stopped helping.,Stopped during a final plan reset after another off-target student-percentage search timed out.,22-24,1-21,The agent kept broadening the Texas education search instead of converging on the district lookup.,Turn 21 reads Houston; Turn 22 searches CEP identified student percentage; Turn 24 rewrites the plan and then times out,"After making progress, the run drifted back into rediscovery or pivoted into the wrong adjacent source family.","After the county spending work, the tail broadened into Texas education rediscovery and replanning.",Broad Texas Education Drift,The agent kept broadening Texas education searches and then reset the plan instead of converging on the district lookup.
tasks_mini/k-2-d-3/task_6.json,error_tokens_reached,5,source inspection or schema thrash,problematic-data recovery thrash,"Tried to rank national law-enforcement agencies from January parking fine totals, then count their January moving violations.",Kept circling around the same large parking/moving-violations files after the initial query hit the 100MB limit.,"Found the parking and moving violation datasets and the relevant layer metadata, but never got to a final agency count.",8-12,1-7,The run got stuck recovering from a huge JSON query error and spent the rest of the budget rediscovering the same parking dataset instead of finishing the count.,Turn 8 query_file fails on the 115MB parking JSON; Turns 10-12 repeat search/list/peek on the same January parking datasets,"The run got trapped in file inspection, schema probing, parse recovery, or other source-shape workarounds.","A huge parking JSON query failed first, then the tail kept retrying on the same parking data family.",Large-File Recovery Loops,"A 115MB parking JSON query failed first, then the tail repeated search/list/peek work over the same parking datasets."
tasks_mini/k-2-d-4/task_4.json,error_tokens_reached,4,source inspection or schema thrash,problematic-data recovery thrash,Searched Washington report-card assessment data to find counties whose districts met the ELA threshold across 2014-15 to 2017-18.,Kept retrying district-level ELA queries across years after CSV parsing and conversion problems.,The agent had the Washington assessment files and was still debugging year-by-year queries when the run hit the token limit.,14-17,1-13,"After finding the right dataset family, the agent spent the tail on repeated ELA queries that kept running into parsing and timeout errors.",Turn 14 hits a DistrictOrganizationId conversion error; Turn 16 hits another CSV parsing error and Turn 17 times out on the 2017-18 query,"The run got trapped in file inspection, schema probing, parse recovery, or other source-shape workarounds.",Parsing and conversion errors on Washington assessment queries drove repeated retries over the same ELA lookups.,Large-File Recovery Loops,"Washington assessment queries hit parsing and conversion errors, then the run spent the tail retrying the same ELA lookups across years."
tasks_mini/k-2-d-4/task_2.json,error_tokens_reached,1,source inspection or schema thrash,problematic-data recovery thrash,"Looked for Texas cities with diabetes prevalence above 12 percent across 2016-2019 and a 2020 population under 100,000.",Kept broadening across multiple 500 Cities releases and the 2020 Census place file after an initial CSV query error.,"The run had identified the 500 Cities and 2020 Census sources, but it crashed before isolating the final city list.",8,1-7; 9-16,"A malformed query against the large 2020 place dataset burned a turn, and the run then spent the rest of the budget broadening through multiple releases without converging.",Turn 8 query_file fails on the 2020 places CSV with a column-count error; Turns 9-16 keep searching and listing 500 Cities / Census releases instead of finishing the intersection,"The run got trapped in file inspection, schema probing, parse recovery, or other source-shape workarounds.","A malformed query on a large places file burned a turn, then the run kept working through the same source family.",Large-File Recovery Loops,"A malformed query on the large 2020 places file burned a turn, then the agent kept broadening through the same 500 Cities/Census source family."
